alex_riveiro	Esta galaxia es NGC 7331. Está a 50 millones de años-luz y en esta fotografía vemos muchas cosas: las viejas estrellas de su centro, las estrellas jóvenes y masivas (azules) en los brazos, y sus regiones de formación de estrellas (en rojo). Crédito: D. Milisavljevic #FelizDomingo https://t.co/oWNvW8QNvU
alex_riveiro	@elrumbapucela ¡Gracias!
alex_riveiro	La astronomía en la Antigua China — Astrobitácora https://t.co/v4U5uEfKq5 #astronomia #ciencia https://t.co/xSgmifMUjo
alex_riveiro	@valencia_raul Sí, depende de la edad, pero sé de niños de menos de 10 que lo han leído. Aunque, como digo, no es para un niño de 6 años, por ejemplo.
alex_riveiro	¡Buena pregunta! La verdad es que las dos explotarán en un futuro cercano. Pero saber cuál de las dos podría ser primera no es tan sencillo. Ambas están en la recta final. https://t.co/woIiMC9BkW
alex_riveiro	@pabloman79 Son fotografías, no conceptos artísticos.
alex_riveiro	@FrancisKhan_666 Hablé de la película aquí https://t.co/xtQVO4tY4v
alex_riveiro	Eta Carinae está a 7 500 años-luz y es cierto que explotará como supernova próximamente. Pero en la escala cósmica, "próximamente" es unos millones de años. Así que probablemente todavía siga ahí mucho tiempo... (en comparación a una vida humana) https://t.co/ppirGrEMoG
alex_riveiro	La verdad es que es algo que no está muy claro. Hay varias ideas sobre cómo se formaron en los primeros momentos del universo. Quizá fuesen grandes nubes de polvo y gas que se fueron acumulando. O quizá lo hiciesen a partir de pequeños grupos de material que se unieron. https://t.co/7jwddkgu1z
alex_riveiro	@ahicardo1 @Blk_Soul Hazte un favor y deja de escribir barbaridades. Haces el ridículo.
alex_riveiro	De viaje por el universo Abordo de la nave espacial de @alex_riveiro maravilloso! https://t.co/Mcx5zsAJ07
alex_riveiro	Las mayores estrellas conocidas — Astrobitácora https://t.co/BF4Kda6LAg #astronomia #ciencia
alex_riveiro	@xStrikerHD No, para ver la nebulosa Messier 78 es necesario un telescopio.
alex_riveiro	Esta bonita nebulosa es Messier 78, una nube interestelar, formada por polvo y gas, de unos 5 años-luz de diámetro, que está iluminada por estrellas recién nacidas en su alrededor. Está a 1 500 años-luz, en la constelación de Orión. Crédito: Tony Hallas #FelizSabado https://t.co/xcahZ9KsNk
alex_riveiro	¿Podría haber surgido la vida en la Tierra sin la Luna? — Astrobitácora https://t.co/JDuzkFj3dY #astronomia #ciencia https://t.co/rrVlolJb2M
alex_riveiro	Por ahora solo estará disponible en formato digital o importándolo desde España. Llegará el 25 de junio a algunos países a través de Amazon y en mayo llegará en formato impreso a Uruguay. Quizá más adelante se publique en más lugares https://t.co/AlSEZm2hZA
alex_riveiro	¿Cómo se formó la Luna? — Astrobitácora https://t.co/al0T9QvR84 #astronomia #ciencia https://t.co/eSqkheg1AJ
alex_riveiro	@Eduard_Angles ¡Espero que te guste!
alex_riveiro	@ADR_Carrera ¡Espero que te guste!
alex_riveiro	La escala de Turín y el asteroide Apofis — Astrobitácora https://t.co/pOOn0fhY4q #astronomia #ciencia https://t.co/3YvuKRWSaF
alex_riveiro	Esta es la espectacular Nebulosa de la Quilla, una de las regiones, de formación de estrellas, más grandes de la Vía Láctea. Está a 7 500 años-luz y mide 300 años-luz de diámetro. En su interior está Eta Carinae, que explotará en forma de supernova en el futuro. #FelizFinde https://t.co/lISmXqcdND
alex_riveiro	@Judit_micro ¡Espero que te guste Judit! :D
alex_riveiro	@luguitto7 @JaimeRz12 ¡También! Sí :)
alex_riveiro	El concepto de "la nada" no tiene sentido en física. Es una cuestión filosófica. "Nada" es literalmente eso. Nada. Cero. No es un espacio vacío. Es nada, literalmente. Pensar en "la nada" como si fuese un "algo" es una cuestión filosófica, solo eso. https://t.co/Y7Fvsdnnt7
alex_riveiro	@_LoaizaJos @oldmanemu19 https://t.co/CQ0PGwZkeY
alex_riveiro	@alexwolfx2 Nadie ha hablado de "la nada". He dicho que no había NADA. Que es diferente.
alex_riveiro	@torcarola No. Esa es una discusión filosófica, no física. La "nada" no es un concepto en física.
alex_riveiro	@luguitto7 @JaimeRz12 No, no es "teoría" solamente. Hay múltiples evidencias que apoyan que el Big Bang fue el nacimiento del universo.
alex_riveiro	Desde luego que las hay. La expansión del universo y su propia evolución apuntan a que en el pasado todo tuvo que estar concentrado en un punto extremadamente pequeño, con una densidad y temperatura muy elevadas. https://t.co/9Lw1z60tk5
alex_riveiro	Nada. No tuvo por qué haber nada antes del nacimiento del universo. Es una idea difícil de asimilar, pero lo cierto es que no tiene por qué haber nada anterior al cosmos. https://t.co/5EQmuRDdX0
alex_riveiro	El Big Bang ocurrió en todas partes del universo. Por raro que pueda sonar, no hay un lugar al que podamos apuntar y decir "ahí sucedió". Tuvo lugar en todo el universo. https://t.co/8oQNS1lsuV
alex_riveiro	Sí, lo cierto es que la expansión del universo es más rápida que la velocidad de la luz. Pero no hay ninguna incongruencia en esto porque la velocidad de la luz marca que nada puede viajar más rápido EN el universo. Pero no le pone límites al universo en sí mismo :)
alex_riveiro	de otro universo, es decir, cada singularidad de un agujero negro daría nacimiento a un universo, y el nuestro, por tanto, vendría de la singularidad de un agujero negro de un universo anterior al nuestro). En cuanto la velocidad de crecimiento del universo...
alex_riveiro	Sí, es cierto. Nos encontramos una singularidad tanto en el Big Bang como en el interior de un agujero negro. No quiere decir, sin embargo, que ambas estuviesen conectadas (aunque hay quién ha planteado que la singularidad de un agujero negro podría llevar al Big Bang -&gt; https://t.co/qLvqSw35q3
erescurioso	El 25 de abril de 1974 sucedió en #Portugal la Revolución de los #Claveles, el levantamiento militar que terminó con la dictadura de Salazar. "Grândola, Vila Morena" fue la canción elegida por el Movimiento de las Fuerzas Armadas para iniciarla. https://t.co/4kAQLQVfij
erescurioso	Se cumplen 29 años desde que se lanzó al espacio el Telescopio #Hubble, el primer observatorio espacial de la historia. Orbitando a 543kms sobre el nivel del mar, permite crear imágenes y descubrir #misterios del #universo. ¿Qué #curiosidades sabéis sobre esto? #astronomia https://t.co/PB4H2DtZeJ
erescurioso	En 2004 se estrenó la película "Troya", dirigida por Wolfgang Petersen y protagonizada por Brad Pitt. Se trata de una adaptación de la Ilíada de Homero, amada y odiada a partes iguales. ¿La habéis visto? https://t.co/cNcOeCAHg7
erescurioso	Según cuenta la #leyenda, tal día como hoy de 1184 a.C., terminaría la Guerra de #Troya con la destrucción de la ciudad. ¿Qué hay de mito y realidad en esta #historia? #curiosidades #ilustración https://t.co/GJZPpWbdoq
erescurioso	✍ La semana pasada mencionábamos el aniversario de la muerte de Lord Byron, el gran personaje romántico por excelencia que marcó un punto y aparte en la #literatura europea. ¿Cuánto sabéis sobre él? ¡Os contamos más #curiosidades! #ilustración #historia #erescurioso https://t.co/wgJvfHs5cQ
erescurioso	Hoy es el "Día Internacional de la Madre Tierra", instaurado para crear una #conciencia común y protegerla. ​¡Que todos los días sean #DiaDeLaTierra ! #curiosidades #ilustración #naturaleza https://t.co/bVV5Wru3SX
erescurioso	Hoy se cumplen años de la muerte de Lord Byron, padre de Ada Lovelace, primera informática de la historia. ¿Cuánto sabéis sobre este personaje? ¡La próxima semana os contaremos mas curiosidades! #ilustración #felizfinde #historia https://t.co/VPKsHI8BUK
erescurioso	¡Empiezan las #vacaciones! Analizamos la última cena de #DaVinci, ¿conocéis más #curiosidades sobre esta obra? #ilustración #cultura #felicesvacaciones https://t.co/f7P2gsxt9y
erescurioso	#Cruyff se convirtió en un símbolo para el pueblo catalán en su etapa en el FC Barcelona. Franco había ordenado castellanizar los nombres y Cruyff bautizó a su hijo como "Jordi": "Me dijeron que era un nombre catalán y que no podía registrarlo así. Se lo dije letra por letra".
erescurioso	⚽ 22 años después, el #Ajax se clasifica para unas semifinales de la #Champions tras eliminar a Real Madrid y Juventus. Todo un homenaje a Johan Cruyff y su inmortal legado. #futboltotal #fraseseternas #curiosidades #ilustración #cruyff https://t.co/VnJmyiYMLk
erescurioso	Hoy se cumplen 130 años del nacimiento de Charles Chaplin, uno de los mayores iconos del siglo XX. Nacía en Londres, un 16 de abril de 1889. #curiosidades #cine #cultura https://t.co/U4QyikYx73
erescurioso	#TalDíaComoHoy, 16 de abril de 1828, moría Francisco de #Goya, uno de los artistas españoles más reconocidos. Ilustramos una de sus obras, ¿cuál creéis que es la más reconocida? #curiosidades #ilustración #cultura #arte https://t.co/pmdOi3yGaN
erescurioso	Esta madrugada se estrenó la última temporada de #JuegodeTronos y en nuestras stories de #Instagram hemos abierto una encuesta: ¿quién creéis que morirá? ¡Entrad y participad! https://t.co/7qCPjnmIWq #GameofThrones #ElPrincipioDelFin #curiosidades https://t.co/k1pF79uev8
erescurioso	❓¿Sabes cómo se llama el primer ser vivo en viajar al espacio 3 años antes? Responde en nuestros stories de #instagram y podrás ganar una taza personalizada https://t.co/7qCPjnmIWq.
erescurioso	#TalDíaComoHoy, 12 de abril de 1961, la nave espacial Vostok se puso en órbita desde la Unión Soviética, convirtiendo a Yuri Gagarin en el primer ser humano en viajar al espacio. #curiosidades #efemerides #ciencia #CheeseQuiz https://t.co/AelmZy4fcu
erescurioso	@NataliaPatino58 Guaaaau!!! Son espectaculares!! enhorabuena por tu arte!!
erescurioso	¿Conocéis la historia de #Oswald? #curiosidades #Disney #ilustración #cultura https://t.co/izpI35WSkm
erescurioso	#LeonardoDaVinci y #MiguelÁngel, dos de los personajes más emblemáticos de la historia, nacieron en la misma región, coincidieron en la misma época y se despreciaban mutuamente. ¿Conocíais esta rivalidad? #versuscuriosos #Renacimiento #curiosidades #Ilustración https://t.co/JiWMnoQEKm
erescurioso	☠ #TalDíaComoHoy de 1626 moría Francis Bacon, padre del empirismo filosófico y científico. Su muerte no podía faltar en nuestras #muertesabsurdas. #curiosidades #quemuertemastonta #ilustración #historia https://t.co/no1mK3g2oX
erescurioso	A raíz de las palabras de @JoaquinCaparros informando que padece #leucemia, no está de más insistir en cómo podemos salvar vidas. Organismos como la Fundación #JosepCarreras os aportarán toda la información. ¿Qué motivos podría haber para no hacerlo? #curiosidades #donamédula https://t.co/gK8giGwa2O
erescurioso	¡Una semana para el #estreno de la 8ª temporada de #JuegoDeTronos! ¿Quién creéis que morirá? ¿Qué pasará? #ilustración #curiosidades #cultura #cine #GameOfThrones https://t.co/ZTjKVG1GY7
erescurioso	Hoy se cumplen 123 años del inicio de los #JuegosOlímpicos de Atenas de 1896, los primeros de la Era Moderna, 1.502 años después de que prohibieran los antiguos. ¿Conocéis más #curiosidades? #ilustración #deporte #felizfinde https://t.co/vDvSC6m2MU
erescurioso	"Si mi sonrisa mostrara el fondo de mi alma, mucha gente al verme sonreír lloraría conmigo" Kurt Cobain
erescurioso	Kurt Cobain murió el 5 de abril de 1994. Su cuerpo se encontró tres días después en su casa de Seattle con un balazo en la cabeza y 1,5 miligramos de heroína por litro de sangre. Aunque la versión oficial apunta a un suicidio, muchas son las voces que plantean un asesinato.
erescurioso	Hoy se cumplen 25 años de la muerte de Kurt Cobain, líder de #Nirvana y abanderado del #grunge, estilo musical con un legado de canciones eternas. #curiosidades #Efemerides #ilustración #KurtCobain #musica #cultura https://t.co/lrtN36Ed8g
erescurioso	❓Uno de los grandes #misterios de la #historia sigue siendo el lugar de nacimiento de Cristóbal #Colón. Basándonos en #estereotipos ilustramos 3 de esas teorías, pero existen más. ¿Cuál es la vuestra? #curiosidades #teoria #ilustración #personajeshistóricos #cristobalcolon #art https://t.co/65mS9eWNGG
erescurioso	#MarlonBrando, leyenda del #cine, cumpliría hoy 95 años. Ilustramos 3 #curiosidades sobre uno de los actores más emblemáticos de la historia, ¿conocéis alguna más? #ilustración #hollywood #cultura https://t.co/L0FOhBK8Ue
erescurioso	☠ Continuamos nuestra saga de #muertesabsurdas con #RayChapman, uno de los jugadores de béisbol más populares en el momento de su muerte, a los 29 años. #ilustración #curiosidades #quemuertemastonta https://t.co/aDWmvytSBl
erescurioso	Hoy se cumplen 43 años desde que #SteveJobs y Stephen Wozniak fundaron #Apple, creada en el garaje de la casa de los padres de Jobs. #curiosidades #ilustración #tecnología #emprendedores #exito #aniversario #genios https://t.co/bHMbr9vvqS
erescurioso	Tal día como hoy, un domingo 31 de marzo de 1889, Gustave #Eiffel inauguraba lo que se convertiría en el monumento más emblemático de Francia. ¿Sabríais decir cuál fue el motivo de su construcción? #curiosidades #cultura #historia #arte #erescurioso #torreeiffel https://t.co/kenLdJvAMA
erescurioso	Hoy se cumplen 166 años del nacimiento de #VanGogh y con esta #ilustración respondemos a la pregunta del #CheeseQuiz de ayer, última de este mes. ¡El lunes sabremos quién ha ganado una taza personalizada! #curiosidades #cultura #historia #arte #erescurioso https://t.co/muF1mkfMp3
erescurioso	¡NUEVO VÍDEO! ¿Qué opináis sobre las #vacunas? En nuestra nueva #animación investigamos sobre este polémico tema, ¡mira el vídeo completo y déjanos tu comentario! https://t.co/jdVE4Ke91g #curiosidades #ciencia #medicina #debate #ilustracion #erescurioso9 #felizfinde https://t.co/ip6GJxoF6O
erescurioso	Gracias a @lavecinarubia conocimos esta curiosa historia ocurrida en Kansas. ¿Qué creéis que pudo pasar en el camino para tener este final? ¿A qué película os recuerda? #ilustración #devueltaacasa #curiosidades #animales #erescurioso #perro #cabra #finalfeliz #felizfinde https://t.co/gITeCCxBT2
erescurioso	Ya queman Galicia en marzo, nuestra tierra en manos de quien no la cuida. Intentamos aportar ideas adecuadas a esos cerebros, pero no sabemos si daremos la talla. #LumesNuncaMáis #ilustración #NonArdeGalicia #QueimanGalicia https://t.co/WLzmKbtHsl
erescurioso	Durante el exilio se convirtió en un mito de la escena francesa, considerada una de las mejores actrices de todos los tiempos y condecorada con la Legión de honor de ese país.
erescurioso	El padre de María Casares estaba al frente del gobierno de la República en 1936, durante los meses previos al estallido de la Guerra Civil española. Con 14 años la esperaba el exilio en Francia, del que no volvería hasta la muerte de Franco.
erescurioso	Hoy, en el #DiaMundialdelTeatro, recordamos la figura de #MaríaCasares, musa artística para unos e icono político para otros. ¿Sabéis más #curiosidades sobre ella? #mujereshistóricas #ilustración #feminismo https://t.co/AWUpKQXK4Z
erescurioso	Como dato, Constantino I era el abuelo paterno de Sofía, reina emérita de España.
erescurioso	Winston Churchill dejaría escrito que no sería exagerado destacar que un cuarto de millón de personas murió a causa del mordisco de un mono.
erescurioso	Tras la muerte de Alejandro I regresó al trono su padre, Constantino I, y empezó dicha guerra. Se saldó con una nueva derrota de su ejército, que llevó a 250.000 griegos a la tumba.
erescurioso	☠ Alejandro I de Grecia (1893-1920) fue el 3º Rey de los Helenos. Dedicó sus 3 años de reinado a tratar de evitar el derramamiento de sangre griega en el conflicto contra Turquía, pero su muerte a los 27 cambió la historia. #curiosidades #quemuertemastonta #muertesabsurdas https://t.co/QKrpwykdNk
erescurioso	@OxfamIntermon Además del cartel, ilustramos una #viñeta con el testimonio de Ragda, una chica que tuvo que huir de Irak al estallar la guerra. https://t.co/pB8HYbFIjv https://t.co/T50LcOOyTW
erescurioso	Se cumplen 4 años de #guerra en Yemen y pasan por su peor crisis humanitaria. Colaboramos con @OxfamIntermon en esta campaña, diseñando la presentación de su informe “Mujeres en zonas de conflicto”. #ilustración #girlpower #sayenough https://t.co/63LGhL6zvF
erescurioso	Hoy, en el #DíaMundialdelAgua, ilustramos alguna acción cotidiana que llevar a cabo para cuidar este bien de primera necesidad. ¿Qué más se os ocurre que podamos hacer en nuestro día a día? #ilustración #consejos #curiosidades https://t.co/hi5H2zrS5z
erescurioso	Hoy, la sonrisa del fútbol celebra su 39º aniversario. Parabens @10Ronaldinho! #FelizCumpleR10 #ilustración #ronaldinho #fanart https://t.co/CLKK9EQot0
erescurioso	Tal día como hoy, 21 de marzo de 1685, nacía en Alemania Johann Sebastián #Bach, uno de los mayores compositores de la historia. Google le dedica su primer #GoogleDoodle, que permite hacer música como él a través de la inteligencia artificial. #ilustración #curiosidades https://t.co/kVdVFLqDMO
erescurioso	Cada vez son más alarmantes las noticias sobre #CalentamientoGlobal y #CambioClimatico, pero la destrucción del planeta ya no tiene retorno. Ilustramos 3 especies curiosas que no volveremos a ver, pero se cuentan por cientos. ¿Podrías decirnos alguna más? #curiosidades #fauna https://t.co/QGcorBBhJs
erescurioso	¿Sabías que #GengisKhan es uno de los 11 hombres más fértiles de la humanidad? Un estudio de 2003 detectó una variante del cromosoma Y, apuntando a que más de 16 millones de hombres en el mundo serían sus descendientes genéticos. ¡Feliz #díadelpadre a todos! #curiosidades https://t.co/zwv6XZkj7A
erescurioso	❓¿Conocéis el nombre de su autor? Responded en nuestras stories de Instagram y podréis ganar una taza personalizada, ¡podemos ilustrar a vuestra mascota! https://t.co/7qCPjnmIWq https://t.co/3FBTucKdUv
erescurioso	Varios medios felicitan hoy a #Mafalda por su nacimiento pero, según su creador, el día de su primera publicación sería el 29 de septiembre de 1964. #CheeseQuiz #ilustración #curiosidades #cultura https://t.co/bfmae4NyAm
erescurioso	Hoy, 14 de marzo, se cumplen 140 años del nacimiento de Albert #Einstein, uno de los grandes genios del siglo XX. #curiosidades #ciencia #ilustración #efemerides https://t.co/O46xGi2wZz
erescurioso	⚠♿ ¿Eres de los que aparcan en las plazas reservadas a personas con movilidad reducida? ¿Cuál es tu excusa? #AsíNo #NoLoHagas #respect #MovilidadReducida https://t.co/EbfVqhGSqP
erescurioso	☠ Existen diferentes versiones sobre la muerte de #Arquímedes, uno de los científicos más importantes de la antigüedad clásica. ¿Conocéis alguna más? #ilustración #curiosidades #quemuertemastonta #muertesabsurdas https://t.co/sXFSkiYyPr
erescurioso	Las fobias son un tipo de trastorno de ansiedad, un miedo fuerte e irracional de algo que representa poco o ningún peligro real y que la mayoría de personas no encuentra molesto. ¿Sufrís alguna? ¿Conocéis alguna #fobia más rara? #ilustración #salud #curiosidades https://t.co/jiNdwykMJy
erescurioso	En nuestra sección CTRL+Z os preguntamos a qué personaje histórico devolveríais a su infancia si tuvieseis el poder de volver atrás en el tiempo y deshacer sus acciones. Nuestra 3ª entrega se la dedicamos a #Stalin, ¿le haríais #controlzeta? #ilustración #política #felizlunes https://t.co/tzTgxRtM2R
erescurioso	@VallejoWilly Ya lo hicimos en su día, de hecho la volvimos a recordar en el propio 8M. Te dejamos el tweet https://t.co/3gXRDk5hYf ☺
erescurioso	Ya que es imposible recopilar en una sola #ilustración todos los inventos de mujeres a lo largo de la historia, con motivo del #8M proponemos estas creaciones tan útiles en el día a día. ¿Nos ayudáis a completarlo? ¿A cuántas más conocéis? #DiaDeLaMujer #mujereshistoricas https://t.co/BOrOA75m7P
erescurioso	Colaboramos con @quepasanacosta en un genial reportaje sobre la mujer marinera, uno de los principales oficios de la #CostaDaMorte. En esta #viñeta resumimos el testimonio de una de ellas, entra para leerlo completo https://t.co/yFEDN8IZTP #ilustración #8M #DiaDeLaMujer https://t.co/XxRZoPkLBK
erescurioso	Colaboramos con @quepasanacosta en un genial reportaje sobre la mujer marinera, uno de los principales oficios de la #CostaDaMorte. En esta #viñeta resumimos el testimonio de una de ellas, entra para leerlo completo https://t.co/yFEDN8IZTP #ilustración #8M #DiaDeLaMujer https://t.co/XxRZoPkLBK
erescurioso	Las grandes mujeres que lucharon en la sombra siguen presentes en nuestra #lucha diaria, la de reivindicar cada día su derecho a cambiar la historia. Seguimos trabajando, por ellas, por las que vendrán. Para que el #8M no sea necesario. #8Marzo #8M2019 #DiaDeLaMujer https://t.co/iPq7RjblzZ
erescurioso	☕ ¿Quiéres ganar una taza personalizada? ¡Mañana arranca el #CheeseQuiz! Nuestro trivial diario ahora tendrá premio, ¡debes acertar la pregunta de cada viernes de marzo! Juega en Instagram Stories https://t.co/7qCPjnmIWq Consulta las bases https://t.co/niGfkq8yvs https://t.co/SrzAjfEBNf
erescurioso	Tal día como hoy, 7 de marzo de 1933, Charles Darrow "creaba" el #Monopoly. A las puertas del #8M ilustramos la injusticia contra #ElisabethMagie, la verdadera creadora de uno de los juegos más populares de la historia, plagiada y relegada al olvido. #curiosidades #cultura https://t.co/x2yFrDueZf
erescurioso	Dimitri Mendeleiev se convirtió en uno de los científicos más importantes de la historia, y Naciones Unidas ha declarado 2019 como el Año Internacional de la Tabla Periódica.
erescurioso	¡Hoy se cumplen 150 años de la #TablaPeriódica! El 6 de marzo de 1869, el químico Dimitri Mendeleiev presentaba en San Petersburgo la primera versión ante la Sociedad Química de Rusia, en donde ordenaba los 63 elementos conocidos en esa época. #curiosidades #ciencia #viñeta https://t.co/tLltxa0nyI
erescurioso	¿Conocéis el origen de la palabra #bluetooth? #curiosidades #ilustración #tecnología #ciencia https://t.co/jeI2E5H6Pu
erescurioso	@RoyaalzEU @MosqueraVazquez Gracias @RoyaalzEU, si conoces algún bot que también diseñe y haga el resto del trabajo háznoslo saber. ¡Saludos!
erescurioso	Si pudieras hacer CTRL+Z y volver atrás en el tiempo, ¿a qué personaje histórico devolverías a su infancia para que sus acciones nunca se lleven a cabo? #controlzeta #ilustración #politica #hitler #felizlunes https://t.co/s7PsRq0cor
erescurioso	¡SPOILER! Durante este mes nuestro trivial tendrá premio...¡arranca el #CheeseQuiz! La próxima semana daremos más datos, mientras tanto, podéis practicar en nuestros stories de Instagram https://t.co/x8MQ2EPck8 #bienvenidomarzo #felizfinde #curiosidades https://t.co/Weowh7zqu2
erescurioso	¿Conocéis los Premios Ig Nobel? Son la antesala a los #Nobel, en donde se honra a los trabajos científicos más disparatados del año. Os presentamos a los galardonados del 2018, uno de los cuales ha venido a parar a España. ¿Sabríais adivinar cuál? #curiosidades #animación https://t.co/K65HE0FuiV
erescurioso	@JBardazza La "ataxia Costa da Morte", una serie de trastornos degenerativos que se transmiten genéticamente en una probabilidad del 50%.
erescurioso	La "ataxia Costa da Morte" es un descubrimiento tan reciente que todavía hace un par de meses que se empezó a tratar. Aunque es un "mal sin cura", ahora cuenta con una clínica especializada en esa comarca que lo trata desde la fisioterapia.
erescurioso	No fue hasta 2011 que científicos gallegos descubrieron la mutación causante, que llevaba siglos transmitiéndose entre los habitantes de la comarca. Hoy cuenta con más de 100 afectados reconocidos, 50 portadores asintomáticos y alrededor de 400 en riesgo.
erescurioso	La "Ataxia Costa da Morte" solo existe en esta pequeña zona de Galicia y en una región de Japón. Esto genera la suposición de que existió hace siglos un mismo antepasado común con esta alteración, pero todavía no se ha podido explicar qué une a estos dos lugares.
erescurioso	En el #DiaMundialEnfermedadesRaras ilustramos la #ataxia SCA36, una alteración genética y neurodegenerativa que solo se padece, desde hace siglos, en este pequeño rincón de Galicia y en la región de Chugoku, en Japón. #28DeFebrero #curiosidades #salud https://t.co/1f9zd2lwHM
erescurioso	☑ En Catalunya se llama dijous Gras. Gras se traduce como gordo @eloygar12809410 ☑ En Jun (Granada) es el Día del Pucherico @mtma_8 ☑ Jueves de comadre @alpargatadeYuto #jueveslardero
erescurioso	¡Qué bien! ¡Gracias por aportarnos más datos! ☑ En Ecuador lo llaman Taita Carnaval @Grettubela ☑ En Soria (España) se dice: "Jueves Lardero, pan chorizo y huevo" @albertlenin_1 ¿Qué más curiosidades sabéis sobre #jueveslardero?
erescurioso	Mañana es jueves lardero, una #tradición que marca el inicio del #Carnaval en muchos lugares de España. ¿La conocéis? ¿Tiene otro nombre en vuestras ciudades? #curiosidades #viñeta #cultura https://t.co/e85l3eHYtE
erescurioso	Ayer habéis respondido a nuestro CIS particular en los #stories de Instagram, ¡y estos son los resultados! Seguidnos en esta red y responded cada día nuestras preguntas de trivial. ¡Próximamente habrá premios! https://t.co/7qCPjnmIWq https://t.co/c46ktOuU5Q
erescurioso	Hoy en nuestro perfil de Instagram no tenemos pregunta de #trivial, ¡hoy proponemos nuestro particular #CIS! ¿Queréis participar? ¡Entrad en los Stories y votad! https://t.co/7qCPjnmIWq #política #españa https://t.co/7815H4KQ3D
erescurioso	La persona con más galardones de la Academia de Hollywood es Walt Disney, premiado con 22 #Oscar de un total de 59 nominaciones, además de otros cuatro premios honoríficos. #curiosidades #cultura #cine
erescurioso	Esta madrugada tuvo lugar en #Hollywood la 91ª edición de los Premios #Oscar2019, donde Javier Bardem pronunció un aplaudido discurso en español. ¿Qué os ha parecido? #ilustración #oscars #cultura #actualidad https://t.co/ntOndzI4WQ
erescurioso	Nos habéis pedido más #HumorAbsurdo y aprovechamos el 182 aniversario de #RosalíadeCastro para retomarlo. ¡Feliz domingo! #RosalíaFtRosalía #DiadeRosalía #24F https://t.co/ozozVtbPHF
erescurioso	Este domingo se cumplen 182 años del nacimiento de #RosalíadeCastro, la escritora gallega más universal y una de las pioneras del #feminismo. Condensamos sus 48 años en una #viñeta, ¡corta vida pero eterno legado! #DiadeRosalía #parabénsRosalía #24F #ilustración https://t.co/NoiNKVDmxr
erescurioso	¡NUEVO VÍDEO! ¿Es posible que existan los #zombies? ¿Qué pasaría de ser así? ¡Pinchad en el enlace y mirad la #animación completa! Youtube: https://t.co/lqK6qtEIzd Facebook: https://t.co/6vrTNQHE6M #curiosidades #ciencia #erescurioso8 https://t.co/YEtZxbmwGt
erescurioso	Según datos de la ONU, la diversidad lingüística se encuentra cada vez más amenazada. Como promedio, cada dos semanas desaparece una lengua, llevándose con ella todo un patrimonio cultural e intelectual.
erescurioso	Rectificado el euskera, como dice @lavecinarubia: #escribirbienesdeguapas #rectificaresdemisses
erescurioso	Hoy es el #DíaInternacionalDeLaLenguaMaterna, cuyo objetivo es promover la importancia de la #diversidad cultural y lingüística. Tan solo en la península ibérica existen varias; un tesoro para muchos, una amenaza según otros. ¿Qué os parece a vosotros? #ilustración #cultura https://t.co/xrO5BS0cS6
erescurioso	¿Cómo celebran los gatos el #DiaInternacionalDelGato? ¡Responded en este hilo con una foto de vuestra mascota celebrando su gran día!
erescurioso	Los tres días del gato son el 8 de agosto, el 20 de febrero y el 29 de octubre. Este último fue impulsado por la experta en mascotas Colleen Paige, cuyo objetivo es lograr 10.000 adopciones de gatos ese día cada año.
erescurioso	El 20 de febrero de 2009 le practicaron la eutanasia para evitarle mayor sufrimiento ya que, a sus 20 años, sufría cáncer de tiroides y de riñón. Han sido las redes sociales las que han conformado esta fecha como el #DiaInternacionalDelGato en honor a Socks.
erescurioso	#Socks acompañó a los Clinton durante 20 años y se convirtió en una estrella en #EstadosUnidos; se hizo dueño de la Casa Blanca, participaba en los eventos clave del calendario presidencial y acompañaba a sus dueños a escuelas y hospitales. https://t.co/MCFOr5z7X4
erescurioso	Hoy es el #DiaInternacionalDelGato, el más popular, ya que se trata del único animal con tres días internacionales. Esta es la fecha de la muerte de Socks, el gato de los Clinton al que practicaron la eutanasia tal día como hoy de 2009. #ilustración #curiosidades https://t.co/WJI12bkAMi
erescurioso	Si pudieseis hacer CTRL+Z y eliminar a algún personaje histórico, ¿a quién suprimiríais? Inauguramos esta sección con #DonaldTrump, nominado ayer al Nobel de la Paz 2019, por cierto. #controlzeta #ilustración #nobel #politica https://t.co/HqrT7skrUa
erescurioso	Hoy es el #DiaInternacionalAsperger, un trastorno del desarrollo que se incluye dentro del espectro autista (TEA). Esta fecha es la del nacimiento de Hans Asperger, psiquiatra austriaco que describió por primera vez el síndrome en la década de los 40. #ilustración #18Feb https://t.co/ZgbwEStV8V
erescurioso	El volcán #Etna, en #Sicilia, entró de nuevo en erupción esta #Navidad emitiendo gases y lava, además de provocar temblores y terremotos que obligaron a limitar la actividad del aeropuerto de Catania. ¿Cuánto sabes sobre él? #curiosidades #geografía #ciencia #sismología https://t.co/FB9f1dwP7O
erescurioso	Esta tarde tendrá lugar un hecho histórico en España, aprovechamos para ilustrar algunas #curiosidades sobre el Valle de los Caídos, extraídas del podcast de @SERhistoria. ¿Qué opináis sobre esta #exhumación? #ilustración #política #historia https://t.co/wqrxd5a5hc
erescurioso	Galileo cometió varios errores, como discrepar con el astrónomo alemán Kepler en su afirmación de que las mareas eran causadas por la luna. Galileo desarrolló su propia teoría defendiendo que eran causadas por la rotación de la Tierra. Los genios también se equivocan.
